year,product_code,product_fullname_english,product_shortname_english,group_code,group_name,community_code,community_name,community_color,export_value_usd,import_value_usd,export_rca,import_rca,,,,,,,,
1962,6901,"Bricks, blocks, tiles and other ceramic goods of siliceous fossil meals (e.g. kieselguhr, tripolite or diatomite) or of similar siliceous earths",Bricks,69,Ceramic products,13,Stone And Glass,#993f7b,23290448,5556559,1.6778,0.5829,,,,,,,,
1962,6815,"Stone or other mineral substances; articles thereof (including articles of peat), n.e.c. or included",Other Stone Articles,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",13,Stone And Glass,#993f7b,772203,782252,0.2164,0.3192,,,,,,,,
1962,6814,"Mica; worked, articles of, including agglomerated or reconstituted mica; whether or not on a support of paper, paperboard or other materials",Mica,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",13,Stone And Glass,#993f7b,1216376,1924864,0.9332,2.1506,,,,,,,,
1962,6813,"Friction material and articles thereof (e.g. sheets, rolls, strips, segments, discs, washers, pads) not mounted; for brakes, clutches or the like, with a basis of asbestos, other mineral substances, or cellulose",Friction Material,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",13,Stone And Glass,#993f7b,7616601,145287,1.8642,0.0518,,,,,,,,
1962,6812,"Fabricated asbestos fibres; mixtures with a basis of asbestos or of asbestos and magnesium carbonate; articles of such mixtures or of asbestos (e.g. thread, woven fabric, clothing, footwear), whether or not reinforced, not goods of heading 6811 or 6813",Asbestos Fibres,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",13,Stone And Glass,#993f7b,5990479,1485128,0.7335,0.2648,,,,,,,,
1962,6811,"Asbestos-cement, cellulose fibre-cement or the like; articles thereof",Asbestos Cement Articles,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",13,Stone And Glass,#993f7b,1682235,5151578,0.2093,0.9334,,,,,,,,
1962,6810,"Cement, concrete or artificial stone; whether or not reinforced, articles thereof",Cement Articles,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",13,Stone And Glass,#993f7b,102698,343939,0.0325,0.1587,,,,,,,,
1962,6809,Plaster or compositions based on plaster; articles thereof,Plaster Articles,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",13,Stone And Glass,#993f7b,10815101,2420265,2.0959,0.683,,,,,,,,
1962,6808,"Panels, boards, tiles, blocks and the like; of vegetable fibre, of straw, shavings, chips, particles, sawdust or other waste, of wood, agglomerated with cement, plaster or other mineral binders",Vegetable Fiber,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",13,Stone And Glass,#993f7b,229923,0,0.59,,,,,,,,,
1962,6807,Asphalt or similar material; articles (e.g. petroleum bitumen or coal tar pitch),Asphalt,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",13,Stone And Glass,#993f7b,5056321,4630013,0.6973,0.9298,,,,,,,,
1962,6806,"Slag, rock wool and similar mineral wools; exfoliated vermiculite, expanded clays, foamed slag, mixtures and articles of heat, sound insulating or sound-absorbing mineral materials",Rock Wool,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",13,Stone And Glass,#993f7b,7839999,1736,2.7954,9.00E-04,,,,,,,,
1962,6805,"Abrasive powder or grain; natural or artificial, on a base of textile material, of paper, paperboard or of other material, whether or not cut to shape or sewn or otherwise made up",Abrasive Powder,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",13,Stone And Glass,#993f7b,9181267,1483732,1.4829,0.349,,,,,,,,
1962,6804,"Millstones, grindstones, grinding wheels, etc without frameworks, for grinding, sharpening, polishing, etc and parts thereof, natural stone, agglomerated natural or artificial abrasives or of ceramics",Milling Stones,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",13,Stone And Glass,#993f7b,8443269,1207652,1.1702,0.2437,,,,,,,,
1962,6803,"Slate, worked; and articles of slate or of agglomerated slate",Slate,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",13,Stone And Glass,#993f7b,6672,283033,0.0133,0.8239,,,,,,,,
1962,6802,"Monumental or building stone, worked (except slate) and articles thereof (not of heading no. 6801) mosaic cubes etc., of natural stone including slate; artificially coloured granules of natural stone",Building Stone,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",13,Stone And Glass,#993f7b,44354,10580155,0.009,3.1424,,,,,,,,
1962,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",Curbstones,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",13,Stone And Glass,#993f7b,1101854,3295538,0.4112,1.7909,,,,,,,,
1962,6704,"Wigs, false beards, eyebrows and eyelashes, switches and the like, of human or animal hair or of textile materials; articles of human hair, n.e.c. or included",Fake Hair,67,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",12,Footwear and Headwear,#872a41,59795,4480092,0.0602,6.5731,,,,,,,,
1962,6703,"Human hair, dressed, thinned, bleached or otherwise worked; wool or other animal hair or other textile materials, prepared for use in making wigs or the like",Processed Hair,67,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",12,Footwear and Headwear,#872a41,1619,208949,0.0095,1.7773,,,,,,,,
1962,6702,"Flowers, foliage and fruit, artificial, and parts thereof; articles made of artificial flowers, foliage or fruit",Artificial Vegetation,67,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",12,Footwear and Headwear,#872a41,294739,37127043,0.0306,5.6112,,,,,,,,
1962,6701,"Skin and other parts of birds with their feather or down; feathers, parts of feather, down and articles thereof (other than goods of heading no. 0505 and worked quills and scapes)",Bird Skins and Feathers,67,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",12,Footwear and Headwear,#872a41,23163,475458,0.1052,3.1431,,,,,,,,
1962,6603,"Trimmings, parts and accessories of articles of heading no. 6601 or 6602",Umbrella and Walking Stick Accessories,66,"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",12,Footwear and Headwear,#872a41,492885,1300806,0.2601,0.9995,,,,,,,,
1962,6602,"Walking-sticks, seat-sticks, whips, riding-crops and the like",Walking Sticks,66,"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",12,Footwear and Headwear,#872a41,2037,118100,0.0248,2.0926,,,,,,,,
1962,6601,"Umbrellas; sun umbrellas (including walking stick umbrellas, garden umbrellas and similar umbrellas)",Umbrellas,66,"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",12,Footwear and Headwear,#872a41,389798,4557600,0.1182,2.0133,,,,,,,,
1962,6507,"Head-bands, linings, covers, hat foundations, hat frames, peaks and chinstraps, for headgear",Headbands and Linings,65,Headgear and parts thereof,12,Footwear and Headwear,#872a41,124570,41467,0.3176,0.154,,,,,,,,
1962,6506,"Headgear; n.e.c. in chapter 65, whether or not lined or trimmed",Other Headwear,65,Headgear and parts thereof,12,Footwear and Headwear,#872a41,2323372,5137949,0.757,2.4379,,,,,,,,
1962,6505,"Hats and headgear; knitted or crocheted, or made up from lace, felt or other textile fabric in the piece (not in strips), whether or not lined or trimmed; hair-nets of any material, lined, trimmed or not",Knitted Hats,65,Headgear and parts thereof,12,Footwear and Headwear,#872a41,613552,3195016,0.2182,1.6549,,,,,,,,
1962,6504,"Hats and other headgear; plaited or made by assembling strips of any material, whether or not lined or trimmed",Hats,65,Headgear and parts thereof,12,Footwear and Headwear,#872a41,308639,5836040,0.089,2.4517,,,,,,,,
1962,6502,"Hat-shapes; plaited or made by assembling strips of any material, neither blocked to shape, nor with made brims, nor lined, nor trimmed",Hat Shapes,65,Headgear and parts thereof,12,Footwear and Headwear,#872a41,21124,2494450,0.0164,2.8189,,,,,,,,
1962,6501,"Hat-forms, hat bodies and hoods of felt, neither blocked to shape nor with made brims; plateaux and manchons (including slit manchons) of felt",Hat Forms,65,Headgear and parts thereof,12,Footwear and Headwear,#872a41,180115,2027042,0.0646,1.0589,,,,,,,,
1962,6406,"Footwear; parts of footwear; removable in-soles, heel cushions and similar articles; gaiters, leggings and similar articles, and parts thereof",Footwear Parts,64,Footwear; gaiters and the like; parts of such articles,12,Footwear and Headwear,#872a41,2732156,2823356,0.5466,0.8226,,,,,,,,
1962,6405,Footwear; other footwear n.e.c. in chapter 64,Other Footwear,64,Footwear; gaiters and the like; parts of such articles,12,Footwear and Headwear,#872a41,186645,3447347,0.0727,1.9544,,,,,,,,
1962,6403,"Footwear; with outer soles of rubber, plastics, leather or composition leather and uppers of leather",Leather Footwear,64,Footwear; gaiters and the like; parts of such articles,12,Footwear and Headwear,#872a41,2113229,81260613,0.0365,2.0417,,,,,,,,
1962,6401,"Footwear; waterproof, with outer soles and uppers of rubber or plastics, (uppers not fixed to the sole nor assembled by stitch, rivet, nail, screw, plug or similar)",Waterproof Footwear,64,Footwear; gaiters and the like; parts of such articles,12,Footwear and Headwear,#872a41,6911597,46181261,0.2423,2.3574,,,,,,,,
1962,6310,"Rags; used or new, scrap twine, cordage, rope and cables and worn out articles of twine, cordage, rope or cables, of textile materials",Textile Scraps,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",11,Textiles,#bf3251,12206765,6087571,0.9707,0.7049,,,,,,,,
1962,6309,Textiles; worn clothing and other worn articles,Used Clothing,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",11,Textiles,#bf3251,35994538,11634026,2.458,1.1569,,,,,,,,
1962,6307,"Textiles; made up articles n.e.c. in chapter 63, including dress patterns",Other Cloth Articles,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",11,Textiles,#bf3251,1220122,3410403,0.2772,1.1284,,,,,,,,
1962,6306,"Tarpaulins, awnings and sunblinds, tents, sails for boats, sailboards or landcraft; camping goods","Awnings, Tents, and Sails ",63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",11,Textiles,#bf3251,1408312,195922,0.3402,0.0689,,,,,,,,
1962,6305,"Sacks and bags, of a kind used for the packing of goods",Packing Bags,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",11,Textiles,#bf3251,8060800,12375601,0.2095,0.4683,,,,,,,,
1962,6302,"Bed linen, table linen, toilet linen and kitchen linen",House Linens,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",11,Textiles,#bf3251,40681483,24149972,1.2462,1.0773,,,,,,,,
1962,6301,Blankets and travelling rugs,Blankets,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",11,Textiles,#bf3251,1562793,1546481,0.1359,0.1959,,,,,,,,
1962,6217,Clothing accessories n.e.c.; parts of garments or accessories other than those of heading no. 6212 (not knitted or crocheted),Other Non-Knit Clothing Accessories,62,Apparel and clothing accessories; not knitted or crocheted,11,Textiles,#bf3251,2918813,31916771,0.2505,3.9884,,,,,,,,
1962,6216,"Gloves, mittens and mitts (not knitted or crocheted)",Non-Knit Gloves,62,Apparel and clothing accessories; not knitted or crocheted,11,Textiles,#bf3251,6182046,1650020,2.9242,1.1366,,,,,,,,
1962,6215,"Ties, bow ties and cravats (not knitted or crocheted)",Neck Ties,62,Apparel and clothing accessories; not knitted or crocheted,11,Textiles,#bf3251,328802,382787,0.2567,0.4352,,,,,,,,
1962,6214,"Shawls, scarves, mufflers, mantillas, veils and the like (not knitted or crocheted)",Scarves,62,Apparel and clothing accessories; not knitted or crocheted,11,Textiles,#bf3251,102759,14863916,0.0081,1.7122,,,,,,,,
1962,6213,Handkerchiefs (not knitted or crocheted),Handkerchiefs,62,Apparel and clothing accessories; not knitted or crocheted,11,Textiles,#bf3251,5317657,18113416,0.4635,2.2989,,,,,,,,
1962,6212,"Brassieres, girdles, corsets, braces, suspenders, garters and similar articles and parts thereof; whether or not knitted or crocheted",Other Women's Undergarments,62,Apparel and clothing accessories; not knitted or crocheted,11,Textiles,#bf3251,10490992,8446482,1.2084,1.4167,,,,,,,,
1962,6208,"Singlets and other vests, slips, petticoats, briefs, panties, nightdresses, pyjamas, negligees, bathrobes, dressing gowns and similar articles; women's or girls' (not knitted or crocheted)",Non-Knit Women's Undergarments,62,Apparel and clothing accessories; not knitted or crocheted,11,Textiles,#bf3251,4337295,3220132,0.9762,1.0554,,,,,,,,
1962,6205,Shirts; men's or boys' (not knitted or crocheted),Non-Knit Men's Shirts,62,Apparel and clothing accessories; not knitted or crocheted,11,Textiles,#bf3251,7713248,572558,0.7642,0.0826,,,,,,,,
1962,6202,"Coats; women's or girls' overcoats, carcoats, capes, cloaks, anoraks, ski-jackets, wind-cheaters, wind-jackets and similar articles, other than those of heading no. 6204 (not knitted or crocheted)",Non-Knit Women's Coats,62,Apparel and clothing accessories; not knitted or crocheted,11,Textiles,#bf3251,16746975,70494386,0.3815,2.3385,,,,,,,,
1962,6201,"Overcoats, car-coats, capes, cloaks, anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles, men's or boys', other than those of heading no. 6203 (not knitted or crocheted)",Non-Knit Men's Coats,62,Apparel and clothing accessories; not knitted or crocheted,11,Textiles,#bf3251,15122406,75402691,0.2772,2.0125,,,,,,,,
1962,6116,"Gloves, mittens and mitts; knitted or crocheted",Knit Gloves,61,Apparel and clothing accessories; knitted or crocheted,11,Textiles,#bf3251,124657,21682116,0.016,4.0428,,,,,,,,
1962,6115,"Hosiery; panty hose, tights, stockings, socks and other hosiery, including graduated compression hosiery (for example, stockings for varicose veins) and footwear without applied soles, knitted or crocheted",Knit Socks and Hosiery,61,Apparel and clothing accessories; knitted or crocheted,11,Textiles,#bf3251,31028519,124496948,0.2509,1.4661,,,,,,,,
1962,6105,"Shirts; men's or boys', knitted or crocheted",Knit Men's Shirts,61,Apparel and clothing accessories; knitted or crocheted,11,Textiles,#bf3251,11541886,7746115,0.8563,0.8369,,,,,,,,
1962,2829,Chlorates and perchlorates; bromates and perbromates; iodates and periodates,Chlorates and Perchlorates,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",6,Chemical Products,#a8c380,33079,356170,0.0197,0.3097,,,,,,,,
